date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:39:04	17987/17987	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2008:55:30%20GMT	https://www.bitcoinlives.app/	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/index.html	(from )
11:39:05	100/100	---MCZ	200	added ('OK')	text/plain	etag:W/%2255-6537a07c-24126a19548b75dd;;;%22	https://www.bitcoinlives.app/robots.txt		(from )
11:39:05	17312/17312	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jan%202024%2020:50:19%20GMT	https://www.bitcoinlives.app/css/page.css	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/css/page.css	(from https://www.bitcoinlives.app/)
11:39:05	370070/370070	---MCZ	200	added ('OK')	image/x-icon	date:Thu,%2029%20Feb%202024%2018:45:41%20GMT	https://www.bitcoinlives.app/images/ico/favicon.ico	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/images/ico/favicon.ico	(from https://www.bitcoinlives.app/)
11:39:06	2385/2385	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202024%2017:07:52%20GMT	https://www.bitcoinlives.app/images/ico/favicon-152.png	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/images/ico/favicon-152.png	(from https://www.bitcoinlives.app/)
11:39:06	3267/3267	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Nov%202023%2006:56:54%20GMT	https://www.bitcoinlives.app/images/ico/favicon.png	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/images/ico/favicon.png	(from https://www.bitcoinlives.app/)
11:39:06	670/670	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Mar%202024%2010:39:21%20GMT	https://www.bitcoinlives.app/pricing-plans-3rdjt74jfkj3.php	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/pricing-plans-3rdjt74jfkj3.php	(from https://www.bitcoinlives.app/)
11:39:07	18273/18273	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2009:13:43%20GMT	https://www.bitcoinlives.app/pricing-plans-3rdjt74jfkj3	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/pricing-plans-3rdjt74jfkj3.html	(from https://www.bitcoinlives.app/)
11:39:07	670/670	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Mar%202024%2010:39:22%20GMT	https://www.bitcoinlives.app/tutorial.php	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/tutorial.php	(from https://www.bitcoinlives.app/)
11:39:08	15923/15923	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:01:28%20GMT	https://www.bitcoinlives.app/tutorial	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/tutorial.html	(from https://www.bitcoinlives.app/)
11:39:08	670/670	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Mar%202024%2010:39:22%20GMT	https://www.bitcoinlives.app/faq.php	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/faq.php	(from https://www.bitcoinlives.app/)
11:39:08	31002/31002	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2009:38:37%20GMT	https://www.bitcoinlives.app/faq	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/faq.html	(from https://www.bitcoinlives.app/)
11:39:08	670/670	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Mar%202024%2010:39:23%20GMT	https://www.bitcoinlives.app/affiliate.php	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/affiliate.php	(from https://www.bitcoinlives.app/)
11:39:09	18358/18358	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:01:28%20GMT	https://www.bitcoinlives.app/affiliate	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/affiliate.html	(from https://www.bitcoinlives.app/)
11:39:09	670/670	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Mar%202024%2010:39:24%20GMT	https://www.bitcoinlives.app/daily-last-payment.php	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/daily-last-payment.php	(from https://www.bitcoinlives.app/)
11:39:10	670/670	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Mar%202024%2010:39:24%20GMT	https://www.bitcoinlives.app/weekly-last-payment.php	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/weekly-last-payment.php	(from https://www.bitcoinlives.app/)
11:39:10	24825/24825	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:01:29%20GMT	https://www.bitcoinlives.app/daily-last-payment	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/daily-last-payment.html	(from https://www.bitcoinlives.app/)
11:39:10	24199/24199	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:01:32%20GMT	https://www.bitcoinlives.app/weekly-last-payment	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/weekly-last-payment.html	(from https://www.bitcoinlives.app/)
11:39:11	670/670	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Mar%202024%2010:39:25%20GMT	https://www.bitcoinlives.app/monthly-last-payment.php	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/monthly-last-payment.php	(from https://www.bitcoinlives.app/)
11:39:11	24203/24203	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:01:33%20GMT	https://www.bitcoinlives.app/monthly-last-payment	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/monthly-last-payment.html	(from https://www.bitcoinlives.app/)
11:39:11	670/670	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Mar%202024%2010:39:26%20GMT	https://www.bitcoinlives.app/contact.php	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/contact.php	(from https://www.bitcoinlives.app/)
11:39:12	17371/17371	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:24:24%20GMT	https://www.bitcoinlives.app/contact	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/contact.html	(from https://www.bitcoinlives.app/)
11:39:12	17133/17133	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:01:33%20GMT	https://www.bitcoinlives.app/login	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/login.html	(from https://www.bitcoinlives.app/)
11:39:12	3335/3335	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Feb%202024%2004:04:17%20GMT	https://www.bitcoinlives.app/images/elements/decore-left.png	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/images/elements/decore-left.png	(from https://www.bitcoinlives.app/)
11:39:12	1814/1814	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2014:20:39%20GMT	https://www.bitcoinlives.app/images/elements/decore-right.png	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/images/elements/decore-right.png	(from https://www.bitcoinlives.app/)
11:39:13	87436/87436	---MCZ	200	added ('OK')	application/x-javascript	date:Tue,%2028%20Nov%202023%2010:38:59%20GMT	https://www.bitcoinlives.app/js/jqs.js	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/js/jqs.js	(from https://www.bitcoinlives.app/)
11:39:13	6932/6932	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Feb%202024%2019:03:28%20GMT	https://www.bitcoinlives.app/js/homeminu.js	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/js/homeminu.js	(from https://www.bitcoinlives.app/)
11:39:13	4225/4225	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2001%20Dec%202023%2011:48:57%20GMT	https://www.bitcoinlives.app/vendors/js/ui/jquery.sticky.js	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/vendors/js/ui/jquery.sticky.js	(from https://www.bitcoinlives.app/)
11:39:14	30788/30788	---MCZ	200	added ('OK')	application/x-javascript	date:Tue,%2028%20Nov%202023%2010:38:55%20GMT	https://www.bitcoinlives.app/js/core/ap.js	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/js/core/ap.js	(from https://www.bitcoinlives.app/)
11:39:14	8561/8561	---MCZ	200	added ('OK')	application/x-javascript	date:Tue,%2028%20Nov%202023%2009:04:23%20GMT	https://www.bitcoinlives.app/js/customsc.js	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/js/customsc.js	(from https://www.bitcoinlives.app/)
11:39:14	51983/51983	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2029%20Nov%202023%2010:39:03%20GMT	https://www.bitcoinlives.app/js/widget.js	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/js/widget.js	(from https://www.bitcoinlives.app/)
11:39:14	12332/12332	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265d8d185-302c%22	https://www.bitcoinlives.app/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	(from https://www.bitcoinlives.app/)
11:39:15	0/0	---MCZ	302	error ('Found')	text/html	date:Fri,%2001%20Mar%202024%2010:39:29%20GMT	https://www.bitcoinlives.app/cdn-cgi/challenge-platform/scripts/jsd/main.js	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/cdn-cgi/challenge-platform/scripts/jsd/main.js	(from https://www.bitcoinlives.app/)
11:39:15	7810/7810	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2001%20Mar%202024%2010:39:30%20GMT	https://www.bitcoinlives.app/cdn-cgi/challenge-platform/h/g/scripts/jsd/a0d8959cb7d0/main.js	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/cdn-cgi/challenge-platform/h/g/scripts/jsd/a0d8959cb7d0/main.js	(from https://www.bitcoinlives.app/)
11:39:15	7785/7785	---MCZ	200	added ('OK')	text/css	date:Fri,%2001%20Dec%202023%2008:09:22%20GMT	https://www.bitcoinlives.app/css/vendors.css	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/css/vendors.css	(from https://www.bitcoinlives.app/css/page.css)
11:39:15	48818/48818	---MCZ	200	added ('OK')	text/css	date:Fri,%2023%20Feb%202024%2023:44:25%20GMT	https://www.bitcoinlives.app/css/home/bootstrap.css	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/css/home/bootstrap.css	(from https://www.bitcoinlives.app/css/page.css)
11:39:16	6969/6969	---MCZ	200	added ('OK')	text/css	date:Wed,%2029%20Nov%202023%2011:39:43%20GMT	https://www.bitcoinlives.app/css/home/bootstrap-extended.css	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/css/home/bootstrap-extended.css	(from https://www.bitcoinlives.app/css/page.css)
11:39:16	2552/2552	---MCZ	200	added ('OK')	text/css	date:Wed,%2029%20Nov%202023%2014:28:59%20GMT	https://www.bitcoinlives.app/css/home/colors.css	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/css/home/colors.css	(from https://www.bitcoinlives.app/css/page.css)
11:39:16	6998/6998	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Nov%202023%2007:55:51%20GMT	https://www.bitcoinlives.app/css/home/components.css	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/css/home/components.css	(from https://www.bitcoinlives.app/css/page.css)
11:39:16	23356/23356	---MCZ	200	added ('OK')	text/css	date:Fri,%2024%20Nov%202023%2014:20:39%20GMT	https://www.bitcoinlives.app/css/home/dark-layout.css	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/css/home/dark-layout.css	(from https://www.bitcoinlives.app/css/page.css)
11:39:17	18579/18579	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2022:26:35%20GMT	https://www.bitcoinlives.app/images/logo/vuexy-logo.png	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/images/logo/vuexy-logo.png	(from https://www.bitcoinlives.app/css/page.css)
11:39:17	8608/8608	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:39:32%20GMT	https://www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/cyrillic/300/normal.woff2	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/cyrillic/300/normal.html	(from https://www.bitcoinlives.app/pricing-plans-3rdjt74jfkj3)
11:39:17	13328/13328	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:39:32%20GMT	https://www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/latin-ext/300/normal.woff2	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/latin-ext/300/normal.html	(from https://www.bitcoinlives.app/pricing-plans-3rdjt74jfkj3)
11:39:18	9560/9560	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:39:32%20GMT	https://www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/cyrillic-ext/300/normal.woff2	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/cyrillic-ext/300/normal.html	(from https://www.bitcoinlives.app/pricing-plans-3rdjt74jfkj3)
11:39:18	14964/14964	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:39:33%20GMT	https://www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/latin/300/normal.woff2	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/latin/300/normal.html	(from https://www.bitcoinlives.app/pricing-plans-3rdjt74jfkj3)
11:39:18	4992/4992	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:39:33%20GMT	https://www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/vietnamese/300/normal.woff2	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/vietnamese/300/normal.html	(from https://www.bitcoinlives.app/pricing-plans-3rdjt74jfkj3)
11:39:19	14940/14940	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:39:33%20GMT	https://www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/latin/400/normal.woff2	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/latin/400/normal.html	(from https://www.bitcoinlives.app/pricing-plans-3rdjt74jfkj3)
11:39:20	5080/5080	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:39:34%20GMT	https://www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/vietnamese/400/normal.woff2	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/vietnamese/400/normal.html	(from https://www.bitcoinlives.app/pricing-plans-3rdjt74jfkj3)
11:39:20	8636/8636	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:39:34%20GMT	https://www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/cyrillic/400/normal.woff2	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/cyrillic/400/normal.html	(from https://www.bitcoinlives.app/pricing-plans-3rdjt74jfkj3)
11:39:21	9584/9584	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:39:35%20GMT	https://www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/cyrillic-ext/400/normal.woff2	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/cyrillic-ext/400/normal.html	(from https://www.bitcoinlives.app/pricing-plans-3rdjt74jfkj3)
11:39:21	13508/13508	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:39:35%20GMT	https://www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/latin-ext/400/normal.woff2	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/latin-ext/400/normal.html	(from https://www.bitcoinlives.app/pricing-plans-3rdjt74jfkj3)
11:39:22	8792/8792	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:39:36%20GMT	https://www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/cyrillic/500/normal.woff2	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/cyrillic/500/normal.html	(from https://www.bitcoinlives.app/pricing-plans-3rdjt74jfkj3)
11:39:23	5060/5060	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:39:37%20GMT	https://www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/vietnamese/500/normal.woff2	C:/Users/hp/Desktop/califold/btclive/www.bitcoinlives.app/cf-fonts/s/montserrat/5.0.16/vietnamese/500/normal.html	(from https://www.bitcoinlives.app/pricing-plans-3rdjt74jfkj3)
